index,ok,track_id,url,duration_str,duration,title,score,view_count,genre,num_mixes,genre_counts
,,pUFzYZSqFig,https://youtu.be/pUFzYZSqFig,4:33,273,META024 Mako- The Narrator,0.0000,"4,416",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
,,mGp38fQikNE,https://youtu.be/mGp38fQikNE,6:28,388,Raffaele Rizzi - Break Point [Tronic],0.0000,"4,406",Trance,3,"[('Tech House', 1.0), ('Trance', 1.0), ('Techno', 0.33), ('House', 0.33), ('Progressive House', 0.33)]"
,,3KQNZOMy2cE,https://youtu.be/3KQNZOMy2cE,6:09,369,Overlook & Gremlinz - Dream Logic,0.0000,"4,405",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
,,fdNSInC6axc,https://youtu.be/fdNSInC6axc,7:48,468,Marc Romboy - Elgur,0.0000,"4,330",House,3,"[('House', 2.0), ('Tech House', 1.0)]"
,,aFQglY4Bzqs,https://youtu.be/aFQglY4Bzqs,5:02,302,Lewis Fautzi - Cyclic Human [POLEGROUP046LP],0.0000,"4,313",Techno,3,"[('Techno', 2.5), ('Tech House', 0.5)]"
,,DCw8uoXSQbQ,https://youtu.be/DCw8uoXSQbQ,7:04,424,Tom Hades - Tikkie (Original Mix) [Phobiq],0.0000,"4,290",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]"
,,8s54u_mbTAg,https://youtu.be/8s54u_mbTAg,6:18,378,Yotam Avni - Yamzo [HFT060],0.0000,"4,286",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]"
,,OngNBUdZyeY,https://youtu.be/OngNBUdZyeY,6:25,385,Kraak & Smaak - Just Wanna Be Loved (feat. Joi Cardwell) (Art Of Tones Remix),0.0000,"4,263",House,3,"[('House', 2.5), ('Deep House', 0.5)]"
,,LRD3zUUJBas,https://youtu.be/LRD3zUUJBas,6:20,380,Simon Patterson & Blazer - Contraband (Simon Patterson Remix),0.0000,"4,261",Progressive Trance,3,"[('Progressive Trance', 1.5), ('Trance', 1.0), ('Psytrance', 0.5)]"
,,yAmsIKDJlUA,https://youtu.be/yAmsIKDJlUA,5:20,320,Pryda - Dawn / Exchange LA ID 01,0.0000,"4,256",Progressive House,3,"[('Progressive House', 1.5), ('Techno', 1.0), ('House', 0.5)]"
,,8iNiPIwk7CY,https://youtu.be/8iNiPIwk7CY,4:16,256,David Guetta & MORTEN feat. Aloe Blacc - Never Be Alone,0.0000,"4,227",Progressive House,3,"[('House', 1.25), ('Progressive House', 1.25), ('Dubstep', 0.25), ('Bassline', 0.25)]"
,,xLn0waQw8yQ,https://youtu.be/xLn0waQw8yQ,6:32,392,Layton Giordani - Episode Of 1992 (Original Mix) [Phobiq],0.0000,"4,220",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]"
,,eOME1T33vxQ,https://youtu.be/eOME1T33vxQ,7:31,451,Nakadia - Signs of Happiness (Original Mix),0.0000,"4,220",Tech House,3,"[('Tech House', 1.83), ('House', 0.33)]"
,,boY7Nqh_sTQ,https://youtu.be/boY7Nqh_sTQ,5:15,315,"Fierce, Zero T - Always Something",0.0000,"4,214",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
,,u1CYeoqLHTk,https://youtu.be/u1CYeoqLHTk,7:41,461,Flug - Sincrodestino (Original Mix),0.0000,"4,187",Techno,3,"[('Techno', 2.5), ('Tech House', 0.5)]"
,,KquMUEviMko,https://youtu.be/KquMUEviMko,7:25,445,Sean Mathews - The Hunter (Extended Mix),0.0000,"4,169",Trance,3,"[('Trance', 1.17), ('Psytrance', 0.67), ('Progressive Trance', 0.5), ('House', 0.33), ('Progressive House', 0.33)]"
,,W679q2taQSQ,https://youtu.be/W679q2taQSQ,7:34,454,Loco & Jam - Ripper (Original Mix) [Transmit Recordings],0.0000,"4,163",Tech House,3,"[('Tech House', 2.0), ('Techno', 1.0)]"
,,i7o1rcb1eOs,https://youtu.be/i7o1rcb1eOs,4:57,297,Spartaque - Global Scale (Original Mix)[Codex],0.0000,"4,141",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]"
,,6WlliWq-iZk,https://youtu.be/6WlliWq-iZk,8:55,535,Lewis Fautzi - Discharge (Reeko Remix),0.0000,"4,118",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]"
,,YsyWjm47Poo,https://youtu.be/YsyWjm47Poo,7:33,453,D-Unity - One More Chance (Peter Bailey Remix) [UNITY RECORDS],0.0000,"4,077",Tech House,3,"[('Tech House', 2.0), ('Techno', 1.0)]"
,,opeMKLz04VM,https://youtu.be/opeMKLz04VM,7:00,420,Project AKC - Thunder - Intec,0.0000,"4,076",Tech House,3,"[('Techno', 1.33), ('Tech House', 1.33), ('House', 0.33)]"
,,l7RKHsXsAPM,https://youtu.be/l7RKHsXsAPM,4:35,275,Between Strangers - Groovy (Skober Remix) [Familia],0.0000,"4,056",Techno,3,"[('Techno', 2.5), ('Tech House', 0.5)]"
,,j3FxGr2yxCE,https://youtu.be/j3FxGr2yxCE,7:08,428,Spartaque - Pulsar (Original Mix) [IAMT],0.0000,"4,017",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]"
,,ABVQHli5idI,https://youtu.be/ABVQHli5idI,6:15,375,Cari Lekebusch - Kukulcan (Original Mix),0.0000,"3,976",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]"
,,GlGDx1kpHtg,https://youtu.be/GlGDx1kpHtg,3:04,184,David Forbes - Ampere,0.0000,"3,963",Progressive House,3,"[('Progressive House', 1.5), ('Tech House', 0.5), ('Trance', 0.5), ('Progressive Trance', 0.5)]"
,,1D-PylxpxIg,https://youtu.be/1D-PylxpxIg,6:26,386,LANDMARK - Hot freak [Official],0.0000,"3,949",House,3,"[('House', 2.0), ('Tech House', 1.0)]"
,,I8Sj2A4iBcQ,https://youtu.be/I8Sj2A4iBcQ,7:24,444,Premiere : Keith Carnal - Lcuy [ARTSCORE],0.0000,"3,947",Techno,3,"[('Techno', 2.5), ('Tech House', 0.5)]"
,,QrmnIyqQjwg,https://youtu.be/QrmnIyqQjwg,5:58,358,Benjamin Damage - 010x (Truncate Remix),0.0000,"3,947",Techno,3,"[('Techno', 1.5), ('Tech House', 0.83), ('House', 0.33), ('Minimal', 0.33)]"
,,08MNd5pVZ5E,https://youtu.be/08MNd5pVZ5E,7:12,432,Tom Hades - Together Divided (Original Mix) [MB Elektronics],0.0000,"3,944",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]"
,,cxQ6pbHhbyo,https://youtu.be/cxQ6pbHhbyo,4:54,294,Mikal- At The Controls feat Xtrah [Wilderness Sampler],0.0000,"3,933",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
,,ZMnjWuz0Xek,https://youtu.be/ZMnjWuz0Xek,6:15,375,Wehbba - Um-Den-Kern [SYST0107],0.0000,"3,904",House,3,"[('Tech House', 1.5), ('House', 1.5)]"
,,_VM25uk2FVk,https://youtu.be/_VM25uk2FVk,5:46,346,Jeff Rushin - A Glimpse (Original Mix) [ARTS],0.0000,"3,898",Techno,3,"[('Techno', 2.5), ('Tech House', 0.5)]"
,,OxhHuTemID8,https://youtu.be/OxhHuTemID8,6:12,372,Secluded - Proceed,0.0000,"3,885",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]"
,,ZR1BnNNz7n8,https://youtu.be/ZR1BnNNz7n8,7:04,424,Jewel Kid - Mind Frame (Original Mix) [ALLEANZA],0.0000,"3,881",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]"
,,6iNSbja6thI,https://youtu.be/6iNSbja6thI,5:54,354,Stoneface & Terminal - Berlin ’99 (Extended Mix) ASOT 800 Part. 2,0.0000,"3,860",Trance,3,"[('Trance', 2.0), ('Progressive Trance', 1.0)]"
,,UCSJd_6MRLc,https://youtu.be/UCSJd_6MRLc,5:37,337,ROBPM - Checkmate (Original Mix) - Official Preview (Autektone Records),0.0000,"3,855",Techno,3,"[('Techno', 2.0), ('Progressive House', 1.0)]"
,,MAWp1QZ2dIA,https://youtu.be/MAWp1QZ2dIA,6:49,409,Phil Martyn - Phosphorous,0.0000,"3,854",Trance,3,"[('House', 1.0), ('Trance', 1.0), ('Psytrance', 0.67), ('Progressive House', 0.33)]"
,,9fMS3YuqHSQ,https://youtu.be/9fMS3YuqHSQ,8:39,519,XGenic - Blaster (Original Mix),0.0000,"3,841",Trance,3,"[('Trance', 1.5)]"
,,5HbM_oVnTgc,https://youtu.be/5HbM_oVnTgc,7:29,449,Carlo Lio - Escobar Season | Pure Intec 3,0.0000,"3,802",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]"
,,jy9Za7hprfY,https://youtu.be/jy9Za7hprfY,7:30,450,Frankyeffe - Electric City [Tronic],0.0000,"3,783",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]"
,,idpMZSi0vI0,https://youtu.be/idpMZSi0vI0,6:59,419,"Tiger Stripes, Mikaela - Recluse (Original Mix) | Drumcode",0.0000,"3,768",Techno,3,"[('Techno', 2.0), ('Progressive House', 1.0)]"
,,7_ZZANWSxF0,https://youtu.be/7_ZZANWSxF0,6:55,415,Black Asteroid  - Pressure (Len Faki Repressure),0.0000,"3,754",Techno,3,"[('Techno', 2.5), ('Tech House', 0.5)]"
,,YES1jWqqYDU,https://youtu.be/YES1jWqqYDU,6:21,381,Renato Cohen - Cleverword,0.0000,"3,754",Progressive House,3,"[('Techno', 1.17), ('Progressive House', 1.17), ('House', 0.67)]"
,,sshZAvJLWBs,https://youtu.be/sshZAvJLWBs,5:12,312,Tim Verkruissen & Marc den Heijer - Find Your Spirit [Extended] OUT NOW,0.0000,"3,728",Trance,3,"[('Trance', 1.17), ('House', 0.67), ('Psytrance', 0.67), ('Progressive Trance', 0.5)]"
,,XTOmzup8DYw,https://youtu.be/XTOmzup8DYw,4:11,251,Jay Clarke - The Cage,0.0000,"3,727",Techno,3,"[('Techno', 3.0)]"
,,ILWrbhx6gMM,https://youtu.be/ILWrbhx6gMM,5:01,301,ARTE BIONICO- VOYAGER (trance 1994),0.0000,"3,726",Techno,3,"[('Techno', 1.31), ('Rave', 0.31), ('Hard Trance', 0.31), ('Trance', 0.17), ('Acid', 0.17), ('Acid Techno', 0.17), ('Electro', 0.14), ('Breakbeat', 0.14), ('Hardcore', 0.14), ('Happy Hardcore', 0.14)]"
,,76bM67jWCts,https://youtu.be/76bM67jWCts,6:41,401,Ruhig - Sciame,0.0000,"3,722",Techno,3,"[('Techno', 3.0)]"
,,rL8_WDe5hFg,https://youtu.be/rL8_WDe5hFg,4:39,279,Frankyeffe - Mister,0.0000,"3,710",Tech House,3,"[('Techno', 1.33), ('Tech House', 1.33), ('Trance', 0.33)]"
,,8TvN1KnlRiI,https://youtu.be/8TvN1KnlRiI,5:46,346,Alex Kunnari - Last Night,0.0000,"3,709",Trance,3,"[('Trance', 1.33), ('Psytrance', 0.83), ('Progressive Trance', 0.5), ('Progressive House', 0.33)]"
,,5bx2aA-_qyE,https://youtu.be/5bx2aA-_qyE,6:39,399,"Filterheadz, Gaston Zani - Possession [Tronic]",0.0000,"3,705",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]"
,,tSQUy8dtHzA,https://youtu.be/tSQUy8dtHzA,4:34,274,Steve Murphy - Movida,0.0000,"3,704",House,3,"[('House', 3.0)]"
,,iMLDJpsbAt0,https://youtu.be/iMLDJpsbAt0,4:05,245,David Forbes - Shift,0.0000,"3,700",Progressive Trance,3,"[('Trance', 1.33), ('Progressive Trance', 1.33), ('House', 0.33)]"
,,t5eJcbHIILo,https://youtu.be/t5eJcbHIILo,3:39,219,Johnny Yono - Everything We're Made Of,0.0000,"3,692",Progressive Trance,3,"[('Trance', 1.5), ('Progressive Trance', 1.5)]"
,,XmZy3WbS2Es,https://youtu.be/XmZy3WbS2Es,5:00,300,Z.I.P.P.O - La fuite [ENEMY031],0.0000,"3,654",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]"
,,2l898W68XSU,https://youtu.be/2l898W68XSU,7:03,423,Stakka &  K.Tee - Synthesis VIP,0.0000,"3,622",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
,,BX8_uMbIxbM,https://youtu.be/BX8_uMbIxbM,5:50,350,Icicle & Commix - Ultra Clean,0.0000,"3,618",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
,,dBNAwUnmAGQ,https://youtu.be/dBNAwUnmAGQ,7:12,432,Carlo Lio - Like This,0.0000,"3,616",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]"
,,WJzNvratys0,https://youtu.be/WJzNvratys0,3:07,187,Loxy & Resound - Purity,0.0000,"3,614",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
,,e8E-JGzu2js,https://youtu.be/e8E-JGzu2js,7:10,430,Ikorus - Rocketshock (Original Mix),0.0000,"3,598",Progressive Trance,3,"[('Trance', 0.83), ('Progressive Trance', 0.83), ('Tech House', 0.5), ('Progressive House', 0.5), ('House', 0.33)]"
,,1W4x0Z4xrNI,https://youtu.be/1W4x0Z4xrNI,8:25,505,Exon Bacon - Sunny Days (Martin Patino Remix),0.0000,"3,591",Deep House,3,"[('House', 1.5), ('Deep House', 1.5)]"
,,GB0t-tU1rrQ,https://youtu.be/GB0t-tU1rrQ,6:09,369,Ben Gibson - Plumes (Original Mix),0.0000,"3,574",Techno,3,"[('Techno', 3.0)]"
,,RxkLlyIMjtc,https://youtu.be/RxkLlyIMjtc,6:41,401,Bang (Spektre Remix),0.0000,"3,571",Tech House,3,"[('Techno', 1.33), ('Tech House', 1.33), ('Trance', 0.33)]"
,,lAy3LJmL8l4,https://youtu.be/lAy3LJmL8l4,6:32,392,Overlook - Digital,0.0000,"3,565",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
,,HYfuQRAPetA,https://youtu.be/HYfuQRAPetA,6:08,368,Cari Lekebusch - The Jellyfish,0.0000,"3,550",Techno,3,"[('Techno', 2.5), ('Tech House', 0.5)]"
,,wRdA9x7XfVY,https://youtu.be/wRdA9x7XfVY,5:19,319,Martin Landsky - ET1,0.0000,"3,550",House,3,"[('House', 2.5), ('Tech House', 0.5)]"
,,v7lGzpUVRxI,https://youtu.be/v7lGzpUVRxI,6:56,416,Tom Demac - Dave Saints,0.0000,"3,504",House,3,"[('House', 1.67), ('Tech House', 0.67), ('Minimal', 0.33), ('Hip Hop', 0.33)]"
,,0QzeEBfCkqo,https://youtu.be/0QzeEBfCkqo,7:32,452,Kaiserdisco - Sherman [Tronic],0.0000,"3,500",Tech House,3,"[('Tech House', 2.5), ('House', 0.5)]"
,,BFsLKVGpxJU,https://youtu.be/BFsLKVGpxJU,6:06,366,Somna & Yang featuring James Darcy - Come Back Tonight (Maratone vs XiJaro & Pitch Remix),0.0000,"3,463",Trance,3,"[('Trance', 2.0), ('Progressive Trance', 0.5), ('Psytrance', 0.5)]"
,,3yskRbONBgc,https://youtu.be/3yskRbONBgc,4:32,272,Sian - Aurora - Octopus Recordings (Preview),0.0000,"3,462",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]"
,,CmtIn5t8Mi0,https://youtu.be/CmtIn5t8Mi0,6:21,381,Alberto Ruiz - Kryptonita (Original Mix),0.0000,"3,455",Tech House,3,"[('Techno', 1.33), ('Tech House', 1.33), ('Trance', 0.33)]"
,,B7HQ9kZZrLM,https://youtu.be/B7HQ9kZZrLM,5:32,332,Marco Bailey - Icefyre (Setaoc Mass Remix) [MATERIA],0.0000,"3,455",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]"
,,TSez3rp9Ctw,https://youtu.be/TSez3rp9Ctw,7:11,431,Axel Karakasis -- Chains (Original Mix) [Alleanza Records],0.0000,"3,452",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]"
,,8dutQ1TQaZQ,https://youtu.be/8dutQ1TQaZQ,6:02,362,Ckmd - Chris Colburn,0.0000,"3,448",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]"
,,f5nQKCswA2o,https://youtu.be/f5nQKCswA2o,6:06,366,DAST – Heroes,0.0000,"3,442",Techno,3,"[('Techno', 1.83), ('Progressive House', 0.83), ('Tech House', 0.33)]"
,,mq8cXz3XDEU,https://youtu.be/mq8cXz3XDEU,6:57,417,Diagenetic Origin - Heart,0.0000,"3,440",Techno,3,"[('Techno', 2.5), ('Acid Techno', 0.5)]"
,,y12iCkCGxGE,https://youtu.be/y12iCkCGxGE,4:32,272,Konichi - Silent E,0.0000,"3,440",Drum & Bass,3,"[('Drum & Bass', 2.0), ('Dubstep', 1.0)]"
,,7UgRYDqzbzM,https://youtu.be/7UgRYDqzbzM,4:57,297,Morphology - Wages Of Sin (CE023),0.0000,"3,424",Electro,3,"[('Electro', 3.0)]"
,,tgq__giNXy0,https://youtu.be/tgq__giNXy0,7:53,473,Frankyeffe - Suspended [Tronic],0.0000,"3,424",Techno,3,"[('Techno', 1.5), ('Tech House', 1.0), ('House', 0.5)]"
,,8nyylvl_q4w,https://youtu.be/8nyylvl_q4w,6:18,378,Mat.Joe - Home Newde - MOTHER033,0.0000,"3,400",House,3,"[('House', 3.0)]"
,,bpMXWR6agWI,https://youtu.be/bpMXWR6agWI,4:34,274,Kenneth Scott - Let's Go Program Thomas (The Exaltics In This Twilight Mix),0.0000,"3,398",Electro,3,"[('Electro', 1.83), ('Techno', 0.5), ('House', 0.33)]"
,,x8ryHAHP9SE,https://youtu.be/x8ryHAHP9SE,8:03,483,Oliver Deutschmann - Reduced [HFT054],0.0000,"3,398",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]"
,,iEjCuh_eI2E,https://youtu.be/iEjCuh_eI2E,7:12,432,OSCAR MULERO - ELECTRIC STORM - POLEGROUP021,0.0000,"3,396",Techno,3,"[('Techno', 3.0)]"
,,qQeCtQMZV5M,https://youtu.be/qQeCtQMZV5M,6:50,410,Wheats - Strong Feelings,0.0000,"3,362",Progressive House,3,"[('Techno', 1.0), ('Tech House', 1.0), ('Progressive House', 1.0)]"
,,ZchILpQn5Lo,https://youtu.be/ZchILpQn5Lo,7:15,435,NHB - Cosmos (Original Mix) [ALLEANZA],0.0000,"3,356",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]"
,,WXGOxJNDg10,https://youtu.be/WXGOxJNDg10,5:18,318,Villem 'Solar Plexus',0.0000,"3,356",Drum & Bass,3,"[('Drum & Bass', 2.5), ('Dubstep', 0.5)]"
,,frahxuTefCY,https://youtu.be/frahxuTefCY,6:44,404,Drumcomplex - Mercy - OFF191,0.0000,"3,346",Techno,3,"[('Techno', 1.83), ('Progressive House', 0.83), ('Tech House', 0.33)]"
,,nzzbYPlRc5Q,https://youtu.be/nzzbYPlRc5Q,6:04,364,Johan Cyber - Marco Antonio,0.0000,"3,318",Trance,3,"[('Trance', 3.0)]"
,,QHwcA0-7jTc,https://youtu.be/QHwcA0-7jTc,6:56,416,The Reactivitz -Sad Machine [RBLOO47],0.0000,"3,261",Tech House,3,"[('Techno', 1.33), ('Tech House', 1.33), ('Progressive House', 0.33)]"
,,0OkcCen2hc0,https://youtu.be/0OkcCen2hc0,7:04,424,Redhead - Amulet (Original Mix) [MB Elektronics],0.0000,"3,258",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]"
,,c_V1JQQ_T8M,https://youtu.be/c_V1JQQ_T8M,5:39,339,Nicole Moudaber - The Whippin' I'm Dishin' (Gary Beck Remix) [MOOD],0.0000,"3,246",Tech House,3,"[('Tech House', 2.0), ('Techno', 0.5), ('House', 0.5)]"
,,KG3041DvIl8,https://youtu.be/KG3041DvIl8,5:43,343,EXIT066 A2  Kid Drama - Luv featuring Skeptical,0.0000,"3,239",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
,,NxBZQtyF5cE,https://youtu.be/NxBZQtyF5cE,7:57,477,Boris - Let Me Dance (Original Mix) [Mindshake Records],0.0000,"3,236",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]"
,,QRqjbCqkUMo,https://youtu.be/QRqjbCqkUMo,6:22,382,Tensal - PGB5A - PoleGroupBox01,0.0000,"3,203",Techno,3,"[('Techno', 3.0)]"
,,18dZdwwIFsk,https://youtu.be/18dZdwwIFsk,6:44,404,Aitor Ronda - The Message,0.0000,"3,192",Progressive House,3,"[('Techno', 1.0), ('Tech House', 1.0), ('Progressive House', 1.0)]"
,,Hb1bq-Ygg9A,https://youtu.be/Hb1bq-Ygg9A,6:41,401,Lee J Malcolm - Onestar Applicant (James Ruskin rework) [EPM Music],0.0000,"3,188",Techno,3,"[('Techno', 3.0)]"
,,uWAXY0AQ9AI,https://youtu.be/uWAXY0AQ9AI,6:18,378,High Noon At Salinas - Beautiful People,0.0000,"3,175",Trance,3,"[('Trance', 1.83), ('Progressive Trance', 0.5), ('House', 0.33), ('Progressive House', 0.33)]"
,,eFRn0nnHcU0,https://youtu.be/eFRn0nnHcU0,7:03,423,Iorio Enzo - Don't Touch Me (Original Mix) [UNITY RECORDS],0.0000,"3,170",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]"
,,1n0ivKT7jwI,https://youtu.be/1n0ivKT7jwI,6:51,411,Tribena Planitia,0.0000,"3,161",Techno,3,"[('Techno', 1.5), ('Tech House', 0.5), ('House', 0.5), ('Disco', 0.5)]"
,,jpSqLsaU98Y,https://youtu.be/jpSqLsaU98Y,11:37,697,Mirror,0.0000,"3,138",Techno,3,"[('Techno', 2.0), ('Tech House', 0.5), ('Minimal', 0.5)]"
,,Y2iuWD5uYCQ,https://youtu.be/Y2iuWD5uYCQ,4:20,260,Steve Bicknell - Odyssey #2 [O-TON 087],0.0000,"3,124",Techno,3,"[('Techno', 3.0)]"
,,i6UEj27g_0k,https://youtu.be/i6UEj27g_0k,7:02,422,Matt Saderlan - Stalker [Dark Rose Records],0.0000,"3,122",Techno,3,"[('Techno', 3.0)]"
,,NW5EVpyRa9A,https://youtu.be/NW5EVpyRa9A,6:00,360,Xanadu - Ventricle,0.0000,"3,080",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
,,I7_aR5cGOB8,https://youtu.be/I7_aR5cGOB8,6:56,416,Jagged Edge - Rock Baby,0.0000,"3,059",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
,,DUsXY__t2tE,https://youtu.be/DUsXY__t2tE,4:30,270,MMT-8 - Growler,0.0000,"3,045",Electro,3,"[('Electro', 3.0)]"
,,hIfN-6hJEAU,https://youtu.be/hIfN-6hJEAU,5:18,318,SCHALA - Night Sky (Extended Mix),0.0000,"2,996",Progressive Trance,3,"[('Trance', 1.08), ('Progressive Trance', 1.08), ('Progressive House', 0.58), ('Tech House', 0.25)]"
,,wo0pcHQslTg,https://youtu.be/wo0pcHQslTg,5:35,335,Marco Bailey - Sniper (Joey Beltram Remix) [MB Elektronics],0.0000,"2,996",Tech House,3,"[('Tech House', 2.0), ('Techno', 1.0)]"
,,K5F2JX-X5hI,https://youtu.be/K5F2JX-X5hI,7:52,472,Dhillon - Vivrants (Original Mix) [VIV003],0.0000,"2,988",Trance,3,"[('Tech House', 0.83), ('Trance', 0.83), ('House', 0.5), ('Progressive House', 0.5), ('Techno', 0.33)]"
,,6t8ItGlvczg,https://youtu.be/6t8ItGlvczg,5:37,337,Dave Angel - Venom,0.0000,"2,986",House,3,"[('Tech House', 1.17), ('House', 1.17), ('Techno', 0.67)]"
,,709TU2zloOk,https://youtu.be/709TU2zloOk,4:49,289,Drunken Kong - Balance,0.0000,"2,978",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]"
,,zw5GtbvVz3c,https://youtu.be/zw5GtbvVz3c,5:11,311,Ramiro Lopez Feat. Juliet Fox - Twisted (Pleasurekraft Remix),0.0000,"2,957",Techno,3,"[('Techno', 1.33), ('Tech House', 0.5), ('House', 0.5), ('Deep Tech House', 0.33), ('Dub', 0.33)]"
,,9O1CInB_sL4,https://youtu.be/9O1CInB_sL4,6:07,367,The Acid - Ghost (Maya Jane Coles Remix),0.0000,"2,953",House,3,"[('House', 1.5), ('Tech House', 1.0)]"
,,peNo0NlfFZI,https://youtu.be/peNo0NlfFZI,8:00,480,RIOT050 - Hollen - Acidizer (Spartaque Remix) [Riot Recordings],0.0000,"2,952",Techno,3,"[('Techno', 1.67), ('Tech House', 0.67), ('Trance', 0.67)]"
,,WfPbZ6SWc6Y,https://youtu.be/WfPbZ6SWc6Y,7:08,428,Moteka - Imminent Landscape (Xhin Remix) [SKRPT025],0.0000,"2,951",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]"
,,RX8qs2-zNwc,https://youtu.be/RX8qs2-zNwc,6:47,407,Overlook - Persona,0.0000,"2,929",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
,,QFII359JfWA,https://youtu.be/QFII359JfWA,4:26,266,Valentine B - Someone Like You,0.0000,"2,926",Hard Techno,3,"[('Hard Techno', 3.0)]"
,,Ic16PWmBHRM,https://youtu.be/Ic16PWmBHRM,3:43,223,Steve Haines & CBM - Memphis (Original Mix),0.0000,"2,916",Progressive Trance,3,"[('Trance', 1.5), ('Progressive Trance', 1.5)]"
,,qGM21pyHinQ,https://youtu.be/qGM21pyHinQ,6:00,360,DJ Nut Nut & Pure Science - The Rumble (Boom Shaka Mix),0.0000,"2,912",Drum & Bass,3,"[('Drum & Bass', 1.83), ('Jungle', 0.83), ('Breakbeat Hardcore', 0.33)]"
,,rABj-vfcBWc,https://youtu.be/rABj-vfcBWc,5:18,318,LA-4A - Understand | Techno Station,0.0000,"2,900",Techno,3,"[('Techno', 1.0), ('Tech House', 0.5), ('House', 0.5), ('Deep House', 0.5), ('Deep Tech House', 0.5)]"
,,dW2wdSqmMDQ,https://youtu.be/dW2wdSqmMDQ,6:16,376,Nick Grater - Comeback (Original Mix),0.0000,"2,870",Trance,3,"[('Tech House', 1.17), ('Trance', 1.17), ('House', 0.33), ('Progressive House', 0.33)]"
,,ipUysBOnFMk,https://youtu.be/ipUysBOnFMk,6:25,385,Shifted - Watchers,0.0000,"2,852",Techno,3,"[('Techno', 2.5), ('Acid Techno', 0.5)]"
,,yWE5Zyhg31Q,https://youtu.be/yWE5Zyhg31Q,6:33,393,Fracture feat. Lucie La Mode - Remember The Time,0.0000,"2,835",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
,,ZWqiIAfX3Hs,https://youtu.be/ZWqiIAfX3Hs,6:23,383,Brisk & Intense - Muffdiver,0.0000,"2,835",Rave,3,"[('Rave', 0.57), ('Jungle', 0.4), ('Breakbeat', 0.4), ('Hardcore', 0.4), ('Breakbeat Hardcore', 0.4), ('Techno', 0.17), ('Trance', 0.17), ('Acid', 0.17), ('Acid Techno', 0.17), ('Hard Trance', 0.17)]"
,,zqviOPVcQDA,https://youtu.be/zqviOPVcQDA,6:09,369,Frank Biazzi - Crash [Tronic],0.0000,"2,826",Tech House,3,"[('Tech House', 2.0), ('Techno', 1.0)]"
,,5bYDXyFgNX8,https://youtu.be/5bYDXyFgNX8,7:54,474,DAAT - Fridge (Overlook Remix),0.0000,"2,826",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
,,CaNvg_if1ss,https://youtu.be/CaNvg_if1ss,7:26,446,Craig Meichan - Vesta (2nd Phase Remix),0.0000,"2,800",Progressive House,3,"[('Progressive House', 2.0), ('Trance', 0.5), ('Progressive Trance', 0.5)]"
,,Sh2Xq29bsjQ,https://youtu.be/Sh2Xq29bsjQ,5:08,308,MMT-8 - Never been to bristol,0.0000,"2,780",Electro,3,"[('Electro', 2.0), ('Techno', 1.0)]"
,,258J3dYSR-k,https://youtu.be/258J3dYSR-k,5:01,301,Truncate - Organ Trax [BAO10Y],0.0000,"2,771",Tech House,3,"[('Tech House', 1.0), ('Techno', 0.83), ('House', 0.5), ('Industrial', 0.33), ('EBM', 0.33)]"
