index,ok,track_id,url,duration_str,duration,title,score,view_count,genre,num_mixes,genre_counts,beatport_genre,bpm,key,track_name,artist,length,beatport_url
662.0,v,opcVAKby_Ss,https://youtu.be/opcVAKby_Ss,7:49,469,Joris Voorn - The Secret,0.0251,"970,341",Tech House,4,"[('Tech House', 1.83), ('House', 1.0), ('Progressive House', 0.83), ('Techno', 0.33)]",Techno (Peak Time / Driving),128,Db Major,The Secret,Joris Voorn,7:48,https://www.beatport.com/track/The%20Secret/1206481
664.0,v,0bQFYwuObr8,https://youtu.be/0bQFYwuObr8,7:31,451,Ten Walls - Requiem / Original Mix [Life and Death],0.0251,"919,463",Progressive Trance,4,"[('Tech House', 1.0), ('House', 1.0), ('Trance', 1.0), ('Progressive Trance', 1.0)]",Melodic House & Techno,120,F Minor,Requiem,Ten Walls,7:30,https://www.beatport.com/track/Requiem/4850246
667.0,v,piox1OrlZls,https://youtu.be/piox1OrlZls,4:59,299,Sander van Doorn & Yves V - Direct Dizko (Original Mix),0.0251,"873,071",Progressive House,4,"[('Progressive House', 4.0)]",Mainstage,130,Ab Major,Direct Dizko,Sander Van Doorn,4:58,https://www.beatport.com/track/Direct%20Dizko/4908187
669.0,v,BrG9ZR8SG_0,https://youtu.be/BrG9ZR8SG_0,5:37,337,"Axwell Λ Ingrosso - We Come, We Rave, We Love",0.025,"828,998",Progressive House,4,"[('Progressive House', 2.0), ('Progressive Trance', 1.5), ('Trance', 0.5)]",Mainstage,128,F Minor,We Stay Awake,We Love Machines,4:01,https://www.beatport.com/track/We%20Stay%20Awake/8777923
672.0,v,qezpk-IZLgI,https://youtu.be/qezpk-IZLgI,8:04,484,Sailor & I /  Turn Around (Âme Remix),0.025,"769,184",House,4,"[('House', 1.0), ('Tech House', 0.83), ('Progressive House', 0.67), ('Progressive Trance', 0.67), ('Techno', 0.5), ('Trance', 0.33)]",Melodic House & Techno,92,Db Minor,Turn Around,Âme,8:03,https://www.beatport.com/track/Turn%20Around/5529353
674.0,v,Bn0T0rKBEH8,https://youtu.be/Bn0T0rKBEH8,5:08,308,Reepublic - Pantheon (Original Mix),0.025,"709,788",Progressive House,4,"[('Progressive House', 3.0), ('Trance', 0.5), ('Progressive Trance', 0.5)]",Mainstage,128,G Major,Pantheon,Reepublic,5:19,https://www.beatport.com/track/Pantheon/4951316
675.0,v,DmCmW1EYuo0,https://youtu.be/DmCmW1EYuo0,4:35,275,Surgeon - Atol ( 1995 ),0.025,"695,174",Tech House,4,"[('Tech House', 1.5), ('Techno', 0.83), ('Dubstep', 0.5), ('Detroit Techno', 0.5), ('Industrial', 0.33), ('EBM', 0.33)]",Techno (Peak Time / Driving),128,C Minor,Atol,Surgeon,4:33,https://www.beatport.com/track/Atol/5742956
677.0,v,Bqy24kD74zU,https://youtu.be/Bqy24kD74zU,5:32,332,Rod - Hor [KW19],0.025,"675,322",Techno,4,"[('Techno', 2.83), ('Tech House', 0.5), ('Electro', 0.33), ('Acid', 0.33)]",Techno (Raw / Deep / Hypnotic),129,F Major,Hor,Rod,5:31,https://www.beatport.com/track/Hor/9104475
678.0,v,cOlO9DK1B3g,https://youtu.be/cOlO9DK1B3g,8:14,494,Solardo - The Aztecs (Original Mix),0.025,"660,656",House,4,"[('House', 2.5), ('Tech House', 1.5)]",Tech House,125,F Major,The Aztecs,Solardo,8:11,https://www.beatport.com/track/The%20Aztecs/8622787
679.0,v,uaDUKV3hoXM,https://youtu.be/uaDUKV3hoXM,5:59,359,DubVision - Rifler (Original Mix),0.025,"644,836",Progressive House,4,"[('Progressive House', 3.0), ('House', 0.5), ('Progressive Trance', 0.5)]",Mainstage,127,D Minor,Rifler,DubVision,6:02,https://www.beatport.com/track/Rifler/4889236
681.0,v,tBVFwAo6JqQ,https://youtu.be/tBVFwAo6JqQ,6:44,404,Latmun - Def (Original Mix),0.025,"637,360",House,4,"[('House', 2.5), ('Techno', 0.5), ('Tech House', 0.5), ('Deep House', 0.5)]",Tech House,124,E Minor,Def,Latmun,6:43,https://www.beatport.com/track/Def/7522844
682.0,v,4H_nJDvrZSM,https://youtu.be/4H_nJDvrZSM,6:00,360,Love Inc. - Respect (1994),0.025,"609,190",Acid,4,"[('Tech House', 1.0), ('Acid', 1.0), ('House', 0.83), ('Rave', 0.5), ('Techno', 0.33), ('Electro', 0.33)]",Techno (Peak Time / Driving),130,F Major,1994,Reset Robot,6:30,https://www.beatport.com/track/1994/14527684
683.0,v,CkEdRFgsy6U,https://youtu.be/CkEdRFgsy6U,6:40,400,Jeremy Olander - Let Me Feel (Original Mix) [FULL HQ],0.025,"603,552",Progressive House,4,"[('Progressive House', 3.5), ('House', 0.5)]",Progressive House,126,Bb Major,Let Me Feel,Jeremy Olander,6:40,https://www.beatport.com/track/Let%20Me%20Feel/4170104
684.0,v,8Hedq2d1H44,https://youtu.be/8Hedq2d1H44,8:34,514,Joy Wellboy - Before The Sunrise (Dixon Remix) [BPitch Control Records Berlin],0.025,"599,936",Deep House,4,"[('Deep House', 2.33), ('House', 1.0), ('Tech House', 0.33), ('Deep Tech House', 0.33)]",Deep House,121,E Minor,Before The Sunrise,Joy Wellboy,8:30,https://www.beatport.com/track/Before%20The%20Sunrise/5335179
685.0,v,3TfteM8_2o8,https://youtu.be/3TfteM8_2o8,7:13,433,Gaia - Inyathi (Extended Mix),0.025,"591,419",Trance,4,"[('Trance', 1.75), ('Progressive Trance', 1.25), ('Psytrance', 0.5), ('Tech House', 0.25), ('Progressive House', 0.25)]",Trance (Main Floor),135,A Minor,Inyathi,Gaia,7:22,https://www.beatport.com/track/Inyathi/7860709
686.0,v,qowQvoPwBJg,https://youtu.be/qowQvoPwBJg,4:42,282,Cedric Gervais - The Look (Original Mix),0.025,"571,181",Progressive House,4,"[('Progressive House', 4.0)]",Mainstage,126,F Minor,The Look,Cedric Gervais,4:42,https://www.beatport.com/track/The%20Look/5086505
688.0,v,qTvpcD9giDk,https://youtu.be/qTvpcD9giDk,6:40,400,DJ Tonio - Queen (ANNA Remix) [Suara],0.025,"561,640",Tech House,4,"[('Tech House', 1.83), ('House', 1.0), ('Progressive House', 0.5), ('Trance', 0.33), ('Psytrance', 0.33)]",Techno (Peak Time / Driving),125,Eb Minor,Queen,ANNA,6:39,https://www.beatport.com/track/Queen/7648899
689.0,v,_5QWrCm7Lbc,https://youtu.be/_5QWrCm7Lbc,7:47,467,Christian Burkhardt - Delight (Original Mix),0.025,"556,776",House,4,"[('House', 3.33), ('Tech House', 0.33), ('Deep House', 0.33)]",Tech House,125,E Minor,Delight,Christian Burkhardt,7:46,https://www.beatport.com/track/Delight/3582534
690.0,v,VBn9DdDF5VM,https://youtu.be/VBn9DdDF5VM,7:48,468,Alan Fitzpatrick - Organic [Drumcode],0.025,"550,655",Tech House,4,"[('Tech House', 1.83), ('Techno', 0.83), ('House', 0.5), ('Progressive House', 0.33)]",Techno (Peak Time / Driving),128,F Minor,Organic,Alan Fitzpatrick,7:47,https://www.beatport.com/track/Organic/5917334
691.0,v,ygVikNS8K8Q,https://youtu.be/ygVikNS8K8Q,5:24,324,MOTi - Don't Go Lose It (Original Mix),0.025,"546,387",Progressive House,4,"[('Progressive House', 4.0)]",Mainstage,128,F Minor,Don't Go Lose It,MOTi,5:24,https://www.beatport.com/track/Don't%20Go%20Lose%20It/5093976
692.0,v,LYSETUQvZ-0,https://youtu.be/LYSETUQvZ-0,7:11,431,Charles Fenckler - Stellar Acid,0.025,"545,074",Techno,4,"[('Techno', 2.5), ('Tech House', 1.0), ('Acid Techno', 0.5)]",Techno (Peak Time / Driving),132,C Major,Stellar Acid,Charles Fenckler,7:11,https://www.beatport.com/track/Stellar%20Acid/8473967
693.0,v,FgTY7x8yhRE,https://youtu.be/FgTY7x8yhRE,3:53,233,Swanky Tunes - Scratch (Original Mix),0.025,"514,796",Progressive House,4,"[('Progressive House', 4.0)]",Mainstage,128,F Major,Scratch,Swanky Tunes,3:52,https://www.beatport.com/track/Scratch/4894309
694.0,v,OyjWrzMzJn0,https://youtu.be/OyjWrzMzJn0,7:27,447,Dusky - Nobody Else (Original Mix),0.025,"514,059",House,4,"[('House', 3.5), ('Tech House', 0.5)]",Deep House,123,D Minor,Nobody Else,Dusky,7:25,https://www.beatport.com/track/Nobody%20Else/4206880
695.0,v,LCaB66027CQ,https://youtu.be/LCaB66027CQ,5:27,327,Merk & Kremont - Zunami,0.025,"511,976",Progressive House,4,"[('Progressive House', 3.5), ('House', 0.5)]",Progressive House,128,B Minor,Zunami,Merk & Kremont,5:20,https://www.beatport.com/track/Zunami/4843081
696.0,v,TWsU0Wes_Xw,https://youtu.be/TWsU0Wes_Xw,4:33,273,Wilkinson - Afterglow (Cyantific Remix),0.025,"511,866",Drum & Bass,4,"[('Drum & Bass', 3.5), ('Dubstep', 0.5)]",Electronica,87,E Minor,Afterglow,Wilkinson,4:33,https://www.beatport.com/track/Afterglow/15745057
697.0,v,eQ-pddLvpAA,https://youtu.be/eQ-pddLvpAA,8:13,493,Scuba - Adrenalin [HF030],0.025,"508,840",House,4,"[('House', 1.5), ('Deep House', 1.0), ('Drum & Bass', 0.5), ('Dubstep', 0.33), ('Electro', 0.33), ('Jungle', 0.33)]",House,125,C Major,Adrenalin,Scuba,8:12,https://www.beatport.com/track/Adrenalin/14448136
698.0,v,QejKUq1tm28,https://youtu.be/QejKUq1tm28,7:03,423,MOGUAI vs. Kai Tracid – DT64 (Official Audio),0.025,"500,364",Techno,4,"[('Techno', 1.0), ('House', 0.92), ('Progressive House', 0.92), ('Acid Techno', 0.33), ('Bassline', 0.33), ('Tech House', 0.25), ('Deep House', 0.25)]",Techno (Peak Time / Driving),130,E Major,DT64,MOGUAI,6:57,https://www.beatport.com/track/DT64/13006253
699.0,v,aNcY2wuvXsY,https://youtu.be/aNcY2wuvXsY,4:46,286,Dannic - Lion [OUT NOW!],0.025,"483,448",Progressive House,4,"[('Progressive House', 3.5), ('Progressive Trance', 0.5)]",Mainstage,128,G Major,Lion,Dannic,4:39,https://www.beatport.com/track/Lion/5055765
700.0,v,BdY5o7-k2mc,https://youtu.be/BdY5o7-k2mc,6:29,389,Envoy - Dark Manoeuvres (Dax J Remix),0.025,"475,472",Techno,4,"[('Techno', 2.5), ('Tech House', 1.0), ('Acid Techno', 0.5)]",Techno (Peak Time / Driving),132,Bb Minor,Dark Manoeuvres,Envoy,6:28,https://www.beatport.com/track/Dark%20Manoeuvres/8474116
701.0,v,_pX1-4Pr5BU,https://youtu.be/_pX1-4Pr5BU,7:18,438,Hot Since 82 - Yourself,0.0249,"457,098",House,4,"[('House', 2.33), ('Progressive House', 0.83), ('Progressive Trance', 0.5), ('Trance', 0.33)]",Tech House,123,D Minor,Yourself,Hot Since 82,7:18,https://www.beatport.com/track/Yourself/8112925
702.0,v,UztM5EE_nS8,https://youtu.be/UztM5EE_nS8,4:37,277,Thomas Newson & Futuristic Polar Bears - Taurus [OUT NOW!],0.0249,"447,026",Progressive House,4,"[('Progressive House', 3.5), ('Progressive Trance', 0.5)]",Mainstage,128,G Major,Taurus,Futuristic Polar Bears,4:31,https://www.beatport.com/track/Taurus/5979005
703.0,v,cm8p13_J5kg,https://youtu.be/cm8p13_J5kg,8:27,507,Alex M.O.R.P.H. - New York City (Original Mix),0.0249,"441,011",Trance,4,"[('Trance', 2.0), ('Progressive Trance', 1.0)]",Trance (Main Floor),132,F Minor,New York City,Alex M.O.R.P.H.,3:00,https://www.beatport.com/track/New%20York%20City/4535650
704.0,v,XiR43iFO4tA,https://youtu.be/XiR43iFO4tA,4:42,282,Angemi & Prezioso - Brakeless [OUT NOW!] [3/3] [Revealed Festival EP Vol. 2],0.0249,"439,562",Progressive House,4,"[('Progressive House', 2.83), ('Progressive Trance', 0.83), ('House', 0.33)]",Progressive House,128,Ab Minor,Brakeless,Prezioso,4:00,https://www.beatport.com/track/Brakeless/16965926
706.0,v,tkaVCugqxn8,https://youtu.be/tkaVCugqxn8,7:20,440,Coming Soon & Bryan Kearney - Anti Social Media (Official Audio),0.0249,"434,914",Psytrance,4,"[('Trance', 1.83), ('Psytrance', 1.83), ('Progressive Trance', 0.33)]",Psy-Trance,138,E Major,Anti Social Media,Coming Soon!!!,7:20,https://www.beatport.com/track/Anti%20Social%20Media/7516485
707.0,v,j7Xu95aRC4g,https://youtu.be/j7Xu95aRC4g,6:42,402,Julian Jeweil - Rumble (Original Mix),0.0249,"433,831",Tech House,4,"[('Techno', 2.0), ('Tech House', 2.0)]",Techno (Peak Time / Driving),125,Ab Minor,Meteorite (Original Mix),Julian Jeweil,6:08,https://www.beatport.com/track/Meteorite%20(Original%20Mix)/6715817
708.0,v,0HC0pBnmZLY,https://youtu.be/0HC0pBnmZLY,7:21,441,Sidney Charles - Ruffline (Original Mix),0.0249,"426,695",House,4,"[('House', 3.0), ('Tech House', 1.0)]",Tech House,123,B Minor,Ruffline,Sidney Charles,7:20,https://www.beatport.com/track/Ruffline/4657792
709.0,v,XOiqVejo4gk,https://youtu.be/XOiqVejo4gk,7:04,424,Vainqueur - Lyot (Maurizio Mix),0.0249,"418,010",Techno,4,"[('Techno', 2.0), ('Tech House', 0.5), ('Trance', 0.5), ('Rave', 0.25), ('Acid', 0.25), ('Acid Techno', 0.25), ('Hard Trance', 0.25)]",Techno (Peak Time / Driving),138,G Minor,Lyot,Maurizio,7:09,https://www.beatport.com/track/Lyot/3809649
710.0,v,Eaqxo1R7raA,https://youtu.be/Eaqxo1R7raA,7:17,437,Photek - Rings Around Saturn,0.0249,"412,440",Drum & Bass,4,"[('Drum & Bass', 2.5), ('Ambient', 0.5)]",Drum & Bass,126,Gb Minor,Smoke Rings,Photek,6:27,https://www.beatport.com/track/Smoke%20Rings/3299913
711.0,v,zTijW72owNk,https://youtu.be/zTijW72owNk,10:28,628,TODD TERJE - Spiral,0.0249,"408,528",House,4,"[('House', 2.0), ('Deep House', 1.0), ('Drum & Bass', 0.5), ('Disco', 0.5)]",Indie Dance,120,C Minor,Spiral,Todd Terje,10:27,https://www.beatport.com/track/Spiral/4880680
712.0,v,U3vv8Z2uOaU,https://youtu.be/U3vv8Z2uOaU,7:34,454,Dubfire & Oliver Huntemann – Terra (Joseph Capriati Remix) | Senso Sounds,0.0249,"402,401",Techno,4,"[('Techno', 2.0), ('Tech House', 1.0), ('House', 0.5), ('Deep Tech House', 0.5)]",Techno (Peak Time / Driving),124,D Minor,Terra,Oliver Huntemann,7:33,https://www.beatport.com/track/Terra/8033722
713.0,v,qlJ8_jSy8zM,https://youtu.be/qlJ8_jSy8zM,5:14,314,Evelyn 'Champagne' King  - Back To Love,0.0249,"397,505",House,4,"[('House', 2.5), ('Disco', 1.5)]",Nu Disco / Disco,116,B Minor,Back to Love,"Evelyn ""Champagne"" King",5:12,https://www.beatport.com/track/Back%20to%20Love/8228159
714.0,v,eABkbtJKgCk,https://youtu.be/eABkbtJKgCk,5:52,352,Underground Resistance - The Seawolf,0.0249,"394,175",Techno,4,"[('Techno', 2.5), ('Acid', 0.64), ('Jungle', 0.14), ('Rave', 0.14), ('Breakbeat', 0.14), ('Hardcore', 0.14), ('Breakbeat Hardcore', 0.14), ('Hard Trance', 0.14)]",Dance / Electro Pop,163,F Major,The Ultimate,Underground Resistance,4:19,https://www.beatport.com/track/The%20Ultimate/11719147
715.0,v,rYBUDRSeeeE,https://youtu.be/rYBUDRSeeeE,13:35,815,Choice - Acid Eiffel,0.0249,"382,494",Tech House,4,"[('Techno', 1.5), ('Tech House', 1.5), ('Acid', 0.5), ('Acid House', 0.5)]",Techno (Peak Time / Driving),88,Gb Minor,Acid Eiffel,Bugge Wesseltoft,8:16,https://www.beatport.com/track/Acid%20Eiffel/181669
716.0,v,XlztUocHMoM,https://youtu.be/XlztUocHMoM,4:51,291,Jordy Dazz & Bassjackers - Battle (Original Mix),0.0249,"377,864",Progressive House,4,"[('Progressive House', 4.0)]",Mainstage,128,E Minor,Battle,Jordy Dazz,4:50,https://www.beatport.com/track/Battle/5111475
717.0,v,BCuvI1J1xj4,https://youtu.be/BCuvI1J1xj4,6:24,384,Adam Beyer - Teach Me (Amelie Lens Main Mix) [Drumcode],0.0249,"371,105",Techno,4,"[('Techno', 3.0), ('Tech House', 1.0)]",Techno (Peak Time / Driving),130,A Minor,Teach Me,Amelie Lens,6:24,https://www.beatport.com/track/Teach%20Me/11447988
718.0,v,A1iE2qGD1jI,https://youtu.be/A1iE2qGD1jI,6:05,365,ISAAC TICHAUER - HIGHER LEVEL (BICEP REMIX),0.0249,"369,135",Deep House,4,"[('Deep House', 1.5), ('House', 1.33), ('Deep Tech House', 0.5), ('Trance', 0.33), ('Progressive Trance', 0.33)]",House,123,G Minor,Higher Level,Isaac Tichauer,6:04,https://www.beatport.com/track/Higher%20Level/7564061
719.0,v,WquSoGx-SDU,https://youtu.be/WquSoGx-SDU,5:34,334,Sidney Samson - Make The Club Go Like ft. Alvita (Original Mix),0.0249,"361,707",Progressive House,4,"[('Progressive House', 3.0), ('Trance', 0.5), ('Progressive Trance', 0.5)]",Mainstage,128,D Minor,Make The Club Go Like (feat. Alvita),Alvita,5:33,https://www.beatport.com/track/Make%20The%20Club%20Go%20Like%20(feat.%20Alvita)/4935371
720.0,v,xSSy3aHsG6c,https://youtu.be/xSSy3aHsG6c,11:15,675,Oni Ayhun - OAR003-B,0.0249,"346,195",House,4,"[('House', 1.5), ('Techno', 0.5), ('Deep House', 0.5), ('Deep Tech House', 0.5)]",Techno (Peak Time / Driving),123,Gb Major,OAR003-B,Oni Ayhun,11:14,https://www.beatport.com/track/OAR003-B/975070
721.0,v,z_X0o_-u8f8,https://youtu.be/z_X0o_-u8f8,5:52,352,Optical - To Shape the Future (remix),0.0249,"344,506",Drum & Bass,4,"[('Drum & Bass', 4.0)]",Drum & Bass,128,B Minor,To Shape the Future,Optical,5:50,https://www.beatport.com/track/To%20Shape%20the%20Future/8292793
722.0,v,2Xk41dfZfDg,https://youtu.be/2Xk41dfZfDg,6:59,419,Yotto - Aviate,0.0249,"344,123",Progressive Trance,4,"[('Trance', 1.33), ('Progressive Trance', 1.33), ('Tech House', 0.5), ('House', 0.5), ('Progressive House', 0.33)]",Progressive House,120,F Minor,Aviate,Yotto,6:58,https://www.beatport.com/track/Aviate/7829153
723.0,v,_ZAI-fqCPTw,https://youtu.be/_ZAI-fqCPTw,6:43,403,Julian Jeweil - And We (Original Mix) [MINUS],0.0249,"343,634",Tech House,4,"[('Tech House', 2.83), ('Techno', 0.83), ('House', 0.33)]",Techno (Peak Time / Driving),125,Ab Minor,Meteorite (Original Mix),Julian Jeweil,6:08,https://www.beatport.com/track/Meteorite%20(Original%20Mix)/6715817
724.0,v,i4CRmzj9fXw,https://youtu.be/i4CRmzj9fXw,8:26,506,Detlef - Music Please,0.0249,"335,107",House,4,"[('Tech House', 1.58), ('House', 1.58), ('Deep House', 0.58), ('Progressive House', 0.25)]",Tech House,126,A Minor,Music Please,Detlef,8:27,https://www.beatport.com/track/Music%20Please/12385527
725.0,v,BxruI7g4Vq8,https://youtu.be/BxruI7g4Vq8,6:22,382,Luigi Madonna - Back To School [Drumcode],0.0249,"334,919",Techno,4,"[('Techno', 3.0), ('Tech House', 1.0)]",Techno (Peak Time / Driving),127,Eb Minor,Back to School,Luigi Madonna,6:22,https://www.beatport.com/track/Back%20to%20School/6012873
726.0,v,ZkwoJvL_-Yc,https://youtu.be/ZkwoJvL_-Yc,5:01,301,Bobby Konders Nervous Acid,0.0249,"313,285",Deep Tech House,4,"[('House', 1.0), ('Deep Tech House', 1.0), ('Rave', 0.5), ('House (Old School)', 0.5)]",Tech House,77,Db Major,Nervous Acid,Bobby Konders,5:00,https://www.beatport.com/track/Nervous%20Acid/42762
727.0,v,WSaanHyWXww,https://youtu.be/WSaanHyWXww,4:08,248,Steve Poindexter - Computer Madness,0.0249,"308,708",Tech House,4,"[('Tech House', 1.0), ('Techno', 0.83), ('House (Old School)', 0.83), ('House', 0.5), ('Rave', 0.5), ('Acid House', 0.33)]",Bass / Club,127,Ab Minor,Computer Madness,Steve Poindexter,4:16,https://www.beatport.com/track/Computer%20Madness/6179664
728.0,v,_vhaY_jXENk,https://youtu.be/_vhaY_jXENk,7:31,451,Jamie 3:26 & Cratebug - Hit It n Quit It,0.0249,"302,772",House,4,"[('House', 2.0), ('Tech House', 1.0), ('Deep House', 0.5), ('Vocal House', 0.5)]",Deep House,123,E Minor,Feelin' It,Jamie 3:26,7:44,https://www.beatport.com/track/Feelin'%20It/16349387
729.0,v,fmFYajj8TDI,https://youtu.be/fmFYajj8TDI,7:39,459,UMEK - Double the Lust (Original Mix) [1605-206],0.0249,"297,231",Tech House,4,"[('Tech House', 1.83), ('House', 1.33), ('Progressive House', 0.83)]",Techno (Peak Time / Driving),126,E Minor,Double The Lust,UMEK,7:40,https://www.beatport.com/track/Double%20The%20Lust/7561874
730.0,v,vvehBlUAlMs,https://youtu.be/vvehBlUAlMs,5:57,357,Cleric - The Key Of Night (Original Mix) [FIGURE],0.0249,"294,791",Techno,4,"[('Techno', 4.0)]",Techno (Peak Time / Driving),65,A Minor,The Key Of Night,Cleric,5:57,https://www.beatport.com/track/The%20Key%20Of%20Night/7369816
731.0,v,SlBmxt1miVA,https://youtu.be/SlBmxt1miVA,7:02,422,Moonwalk - Meteora [Stil vor Talent],0.0249,"294,457",House,4,"[('House', 2.0), ('Tech House', 1.5), ('Techno', 0.5)]",Melodic House & Techno,124,E Minor,Meteora,Moonwalk,7:01,https://www.beatport.com/track/Meteora/8158878
732.0,v,LmpJswuni60,https://youtu.be/LmpJswuni60,3:42,222,Knife Party - LRAD (The Prototypes Bootleg Remix),0.0249,"289,872",Drum & Bass,4,"[('Drum & Bass', 3.5)]",Mainstage,128,F Minor,LRAD,Knife Party,5:15,https://www.beatport.com/track/LRAD/4359736
733.0,v,mQwg2JJFm6A,https://youtu.be/mQwg2JJFm6A,11:37,697,Underworld - Born Slippy .NUXX,0.0249,"286,111",Progressive Trance,4,"[('Techno', 1.0), ('Trance', 1.0), ('Progressive Trance', 1.0), ('House', 0.5), ('Progressive House', 0.5)]",Techno (Peak Time / Driving),88,G Minor,Born Slippy (Nuxx),Underworld,7:36,https://www.beatport.com/track/Born%20Slippy%20(Nuxx)/7258557
734.0,v,ayEVIm5OvVA,https://youtu.be/ayEVIm5OvVA,7:58,478,Ramiro Lopez - Pretending feat. KnowKontrol [Drumcode],0.0249,"283,141",Techno,4,"[('Techno', 2.83), ('Tech House', 0.83), ('Progressive House', 0.33)]",Techno (Peak Time / Driving),126,Eb Minor,Pretending(Feat. KnowKontrol),Knowkontrol,7:44,https://www.beatport.com/track/Pretending(Feat.%20KnowKontrol)/9225913
735.0,v,JB4gQqBp-zw,https://youtu.be/JB4gQqBp-zw,8:05,485,Pig & Dan - Savage (Original Mix),0.0249,"280,425",Tech House,4,"[('Tech House', 2.0), ('Techno', 1.0), ('House', 1.0)]",Techno (Peak Time / Driving),127,Db Major,Savage,Pig&Dan,8:05,https://www.beatport.com/track/Savage/3954071
736.0,v,U55EtEsOxfo,https://youtu.be/U55EtEsOxfo,7:02,422,Stephan Hinz - Venom,0.0249,"276,628",Tech House,4,"[('Techno', 1.67), ('Tech House', 1.67), ('Trance', 0.67)]",Techno (Peak Time / Driving),125,F Major,Venom,Stephan Hinz,6:54,https://www.beatport.com/track/Venom/8390914
737.0,v,-laPWdxhQrY,https://youtu.be/-laPWdxhQrY,15:00,900,La Fleur - Nightflow (Kenny Larkin Drama Mix),0.0249,"275,662",House,4,"[('House', 2.0), ('Tech House', 1.5), ('Deep House', 0.5)]",Tech House,124,Gb Major,Nightflow,Kenny Larkin,14:59,https://www.beatport.com/track/Nightflow/4648008
738.0,v,FSserx_VvFM,https://youtu.be/FSserx_VvFM,6:31,391,Cosmic Gate - am2pm (Extended Mix),0.0249,"275,563",Progressive Trance,4,"[('Trance', 1.5), ('Progressive Trance', 1.5), ('Tech House', 0.5), ('Progressive House', 0.5)]",Trance (Main Floor),128,Ab Minor,am2pm,Cosmic Gate,6:22,https://www.beatport.com/track/am2pm/7664431
739.0,v,_Fdo4tO89uI,https://youtu.be/_Fdo4tO89uI,3:46,226,Steve Aoki & Autoerotique vs. Dimitri Vegas & Like Mike - Feedback - OUT 07 FEBRUARY ON DIM MAK,0.0249,"267,186",Progressive House,4,"[('Progressive House', 4.0)]",Mainstage,128,G Major,Feedback,Steve Aoki,3:50,https://www.beatport.com/track/Feedback/5812410
740.0,v,aeuWiwijM8w,https://youtu.be/aeuWiwijM8w,6:20,380,Julian Jeweil - Traffic [Drumcode],0.0249,"266,784",Techno,4,"[('Techno', 1.33), ('Tech House', 1.17), ('Trance', 1.17), ('Psytrance', 0.33)]",Techno (Peak Time / Driving),125,Ab Major,Traffic,Julian Jeweil,6:20,https://www.beatport.com/track/Traffic/8757915
741.0,v,l8wb5n9coV0,https://youtu.be/l8wb5n9coV0,3:46,226,Eric Prydz - Liberate (Matrix & Futurebound Remix),0.0249,"264,897",Drum & Bass,4,"[('Drum & Bass', 4.0)]",Electronica,87,F Major,Liberate,Matrix & Futurebound,4:48,https://www.beatport.com/track/Liberate/15731331
742.0,v,vLc1WPvZCKY,https://youtu.be/vLc1WPvZCKY,6:44,404,B. Traits - I Feel The Music - Drumcode - DC195,0.0249,"259,446",Techno,4,"[('Techno', 4.0)]",Techno (Peak Time / Driving),129,D Minor,I Feel the Music,B.Traits,6:44,https://www.beatport.com/track/I%20Feel%20the%20Music/10967172
